Skill Code,Skill Category,Grade Level,Course Name,Skill Name
EE.1,Conjunctions,grade-10,Language,Use the correct pair of correlative conjunctions
FF.1,Misplaced modifiers,grade-10,Language,Misplaced modifiers with pictures
FF.2,Misplaced modifiers,grade-10,Language,Select the misplaced or dangling modifier
FF.3,Misplaced modifiers,grade-10,Language,Are the modifiers used correctly?
GG.1,Restrictive and nonrestrictive elements,grade-10,Language,What does the punctuation suggest?
GG.2,Restrictive and nonrestrictive elements,grade-10,Language,Commas with nonrestrictive elements
HH.1,Commas,grade-10,Language,"Commas with direct addresses, introductory words, interjections, interrupters, and antithetical phrases"
HH.2,Commas,grade-10,Language,"Commas with series, dates, and places"
HH.3,Commas,grade-10,Language,Commas with compound and complex sentences
HH.4,Commas,grade-10,Language,Commas with coordinate adjectives
HH.5,Commas,grade-10,Language,Commas: review
II.1,"Semicolons, colons, and commas",grade-10,Language,Use semicolons and commas to separate clauses
II.2,"Semicolons, colons, and commas",grade-10,Language,"Use semicolons, colons, and commas with lists"
II.3,"Semicolons, colons, and commas",grade-10,Language,"Semicolons, colons, and commas review"
JJ.1,"Dashes, hyphens, and ellipses",grade-10,Language,Use dashes
JJ.2,"Dashes, hyphens, and ellipses",grade-10,Language,Use hyphens in compound adjectives
JJ.3,"Dashes, hyphens, and ellipses",grade-10,Language,Decide whether ellipses are used appropriately
KK.1,Apostrophes,grade-10,Language,Identify and correct errors with plural and possessive nouns
KK.2,Apostrophes,grade-10,Language,Identify and correct errors with compound and joint possession
LL.1,Capitalization,grade-10,Language,Correct capitalization errors
MM.1,Formatting,grade-10,Language,Formatting quotations and dialogue
A.1,Main idea,grade-11,Language,Determine the main idea
B.1,"Audience, purpose, and tone",grade-11,Language,Which text is most formal?
B.2,"Audience, purpose, and tone",grade-11,Language,Compare passages for subjective and objective tone
B.3,"Audience, purpose, and tone",grade-11,Language,Identify audience and purpose
B.4,"Audience, purpose, and tone",grade-11,Language,Compare passages for tone
C.1,Literary devices,grade-11,Language,Identify the narrative point of view
C.2,Literary devices,grade-11,Language,Interpret the meaning of an allusion from its source
C.3,Literary devices,grade-11,Language,Recall the source of an allusion
C.4,Literary devices,grade-11,Language,Interpret the figure of speech
C.5,Literary devices,grade-11,Language,"Classify the figure of speech: euphemism, hyperbole, oxymoron, paradox"
C.6,Literary devices,grade-11,Language,"Classify the figure of speech: anaphora, antithesis, apostrophe, assonance, chiasmus, understatement"
C.7,Literary devices,grade-11,Language,Classify the figure of speech: review
C.8,Literary devices,grade-11,Language,Analyze the effects of figures of speech on meaning and tone
D.1,Analyzing literature,grade-11,Language,Analyze short stories: set 1
D.2,Analyzing literature,grade-11,Language,Analyze short stories: set 2
D.3,Analyzing literature,grade-11,Language,Identify elements of poetry
E.1,Analyzing informational texts,grade-11,Language,Analyze the development of informational passages: set 1
E.2,Analyzing informational texts,grade-11,Language,Analyze the development of informational passages: set 2
E.3,Analyzing informational texts,grade-11,Language,Trace an argument: set 1
E.4,Analyzing informational texts,grade-11,Language,Trace an argument: set 2
E.5,Analyzing informational texts,grade-11,Language,Analyze rhetorical strategies in historical texts: set 1
E.6,Analyzing informational texts,grade-11,Language,Analyze rhetorical strategies in historical texts: set 2
F.1,Organizing writing,grade-11,Language,Order topics from broadest to narrowest
F.2,Organizing writing,grade-11,Language,Organize information by main idea
G.1,Topic sentences and thesis statements,grade-11,Language,Choose the topic sentence that best captures the main idea
G.2,Topic sentences and thesis statements,grade-11,Language,Identify thesis statements
H.1,Developing and supporting arguments,grade-11,Language,Distinguish facts from opinions
H.2,Developing and supporting arguments,grade-11,Language,Choose evidence to support a claim
H.3,Developing and supporting arguments,grade-11,Language,Identify supporting evidence in a text
H.4,Developing and supporting arguments,grade-11,Language,Choose the most appropriate counterclaim for a given claim
H.5,Developing and supporting arguments,grade-11,Language,Choose the analysis that logically connects the evidence to the claim
H.6,Developing and supporting arguments,grade-11,Language,"Transition logically between claims, evidence, analysis, and counterclaims"
H.7,Developing and supporting arguments,grade-11,Language,Classify logical fallacies
I.1,Persuasive strategies,grade-11,Language,"Identify appeals to ethos, pathos, and logos in advertisements"
I.2,Persuasive strategies,grade-11,Language,"Use appeals to ethos, pathos, and logos in persuasive writing"
J.1,Writing clearly and concisely,grade-11,Language,Transitions with conjunctive adverbs
J.2,Writing clearly and concisely,grade-11,Language,"Avoid double, illogical, and unclear comparisons"
J.3,Writing clearly and concisely,grade-11,Language,Identify sentences with parallel structure
J.4,Writing clearly and concisely,grade-11,Language,Use parallel structure
J.5,Writing clearly and concisely,grade-11,Language,Remove redundant words or phrases
K.1,Editing and revising,grade-11,Language,Use the correct frequently confused word
K.2,Editing and revising,grade-11,Language,Identify and correct errors with frequently confused words
K.3,Editing and revising,grade-11,Language,Identify and correct errors with frequently confused pronouns and contractions
K.4,Editing and revising,grade-11,Language,Correct errors with commonly misspelled words
K.5,Editing and revising,grade-11,Language,Correct errors with signs
K.6,Editing and revising,grade-11,Language,Correct errors in everyday use
K.7,Editing and revising,grade-11,Language,Suggest appropriate revisions
L.1,Citations,grade-11,Language,Recognize the parts of a Works Cited entry (MLA 7th edition)
L.2,Citations,grade-11,Language,Understand a Works Cited entry (MLA 7th edition)
L.3,Citations,grade-11,Language,Recognize the parts of a Works Cited entry (MLA 8th edition)
L.4,Citations,grade-11,Language,Use in-text citations with MLA formatting
L.5,Citations,grade-11,Language,Identify plagiarism
M.1,Prefixes and suffixes,grade-11,Language,Word pattern analogies
M.2,Prefixes and suffixes,grade-11,Language,Word pattern sentences
M.3,Prefixes and suffixes,grade-11,Language,Prefixes
M.4,Prefixes and suffixes,grade-11,Language,Suffixes
N.1,Greek and Latin roots,grade-11,Language,Sort words by shared Greek or Latin roots
N.2,Greek and Latin roots,grade-11,Language,Use Greek and Latin roots as clues to the meanings of words
N.3,Greek and Latin roots,grade-11,Language,Use words as clues to the meanings of Greek and Latin roots
N.4,Greek and Latin roots,grade-11,Language,Determine the meanings of Greek and Latin roots
N.5,Greek and Latin roots,grade-11,Language,Determine the meanings of words with Greek and Latin roots
O.1,Homophones,grade-11,Language,Use the correct homophone
O.2,Homophones,grade-11,Language,Identify and correct errors with homophones
P.1,Foreign words and expressions,grade-11,Language,Use etymologies to determine the meanings of words
P.2,Foreign words and expressions,grade-11,Language,Use context as a clue to the meanings of foreign expressions
P.3,Foreign words and expressions,grade-11,Language,Use the correct foreign expression
Q.1,Word usage and nuance,grade-11,Language,Describe the difference between related words
Q.2,Word usage and nuance,grade-11,Language,Choose the word whose connotation and denotation best match the sentence
Q.3,Word usage and nuance,grade-11,Language,Use words accurately and precisely
Q.4,Word usage and nuance,grade-11,Language,Replace words using a thesaurus
Q.5,Word usage and nuance,grade-11,Language,Use dictionary entries to determine correct usage
Q.6,Word usage and nuance,grade-11,Language,Explore words with new or contested usages
R.1,Analogies,grade-11,Language,Analogies
R.2,Analogies,grade-11,Language,Analogies: challenge
S.1,Context clues,grade-11,Language,Determine the meaning of words using synonyms in context
S.2,Context clues,grade-11,Language,Determine the meaning of words using antonyms in context
S.3,Context clues,grade-11,Language,Domain-specific vocabulary in context: science and technical subjects
T.1,"Sentences, fragments, and run-ons",grade-11,Language,Identify sentence fragments
T.2,"Sentences, fragments, and run-ons",grade-11,Language,Identify run-on sentences
T.3,"Sentences, fragments, and run-ons",grade-11,Language,Choose punctuation to avoid fragments and run-ons
U.1,Phrases and clauses,grade-11,Language,Is it a phrase or a clause?
U.2,Phrases and clauses,grade-11,Language,Identify prepositional phrases
U.3,Phrases and clauses,grade-11,Language,Identify appositives and appositive phrases
U.4,Phrases and clauses,grade-11,Language,Identify dependent and independent clauses
U.5,Phrases and clauses,grade-11,Language,"Is the sentence simple, compound, complex, or compound-complex?"
U.6,Phrases and clauses,grade-11,Language,Combine sentences using relative clauses
V.1,Pronouns,grade-11,Language,Identify and correct errors with subject and object pronouns
V.2,Pronouns,grade-11,Language,Subject and object pronouns review
V.3,Pronouns,grade-11,Language,"Pronouns after ""than"" and ""as"""
V.4,Pronouns,grade-11,Language,"Identify and correct pronoun errors with ""who"""
V.5,Pronouns,grade-11,Language,Use relative pronouns: who and whom
V.6,Pronouns,grade-11,Language,"Use relative pronouns: who, whom, whose, which, and that"
V.7,Pronouns,grade-11,Language,Identify vague pronoun references
V.8,Pronouns,grade-11,Language,Identify all of the possible antecedents
V.9,Pronouns,grade-11,Language,Correct inappropriate shifts in pronoun number and person
W.1,Verb types,grade-11,Language,Identify transitive and intransitive verbs
W.2,Verb types,grade-11,Language,"Identify linking verbs, predicate adjectives, and predicate nouns"
W.3,Verb types,grade-11,Language,Identify participles and what they modify
W.4,Verb types,grade-11,Language,Identify gerunds and their functions
W.5,Verb types,grade-11,Language,Identify infinitives and infinitive phrases
X.1,Subject-verb agreement,grade-11,Language,Identify and correct errors with subject-verb agreement
X.2,Subject-verb agreement,grade-11,Language,Identify and correct errors with indefinite pronoun-verb agreement
X.3,Subject-verb agreement,grade-11,Language,Identify and correct verb agreement with compound subjects
Y.1,Verb tense,grade-11,Language,Form the progressive verb tenses
Y.2,Verb tense,grade-11,Language,Form the perfect verb tenses
Y.3,Verb tense,grade-11,Language,Identify and correct inappropriate shifts in verb tense
Z.1,Adjectives and adverbs,grade-11,Language,Choose between adjectives and adverbs
Z.2,Adjectives and adverbs,grade-11,Language,Form and use comparative and superlative adjectives
Z.3,Adjectives and adverbs,grade-11,Language,"Good, better, best, bad, worse, and worst"
Z.4,Adjectives and adverbs,grade-11,Language,Form and use comparative and superlative adverbs
Z.5,Adjectives and adverbs,grade-11,Language,"Well, better, best, badly, worse, and worst"
AA.1,Misplaced modifiers,grade-11,Language,Misplaced modifiers with pictures
AA.2,Misplaced modifiers,grade-11,Language,Select the misplaced or dangling modifier
AA.3,Misplaced modifiers,grade-11,Language,Are the modifiers used correctly?
BB.1,Restrictive and nonrestrictive elements,grade-11,Language,What does the punctuation suggest?
BB.2,Restrictive and nonrestrictive elements,grade-11,Language,Commas with nonrestrictive elements
CC.1,Commas,grade-11,Language,"Commas with direct addresses, introductory elements, absolute phrases, interjections, interrupters, and antithetical phrases"
CC.2,Commas,grade-11,Language,"Commas with series, dates, and places"
CC.3,Commas,grade-11,Language,"Commas with compound, complex, and compound-complex sentences"
CC.4,Commas,grade-11,Language,Commas with coordinate adjectives
CC.5,Commas,grade-11,Language,Commas: review
DD.1,"Semicolons, colons, and commas",grade-11,Language,"Join sentences with semicolons, colons, and commas"
DD.2,"Semicolons, colons, and commas",grade-11,Language,"Use colons and commas to introduce lists, quotations, and appositives"
